label	text_a
1	内容很全面，受益匪浅。
1	比学校讲的好一万倍
1	讲的太好了，一点也不枯燥，而且很有系统性。
1	节奏刚好，作为入门学习很好
1	其实讲的非常好啦！老师也负责的和我们互动~
1	老师讲得特别详细，比在学校上课还有效率
1	我觉得老师说的很好，有时候有些细节地方没说
1	学会了很多计算机的知识。
1	非常优秀的一个应用
1	这门课太棒了
1	感觉嗯很不错
1	传道受业解惑，得到了我想要的答案，感谢
1	感觉不错，需要认真学习，
1	希望公开平时小测验用例，不然有都不知道问题在哪。
1	很不错的课程，值得推荐
1	很棒的课程，很棒的老师！
1	真棒，战老师太厉害了
1	课程内容很有趣！
1	学习感觉很好，都是名牌大学知名老师的课，收获丰厚
1	让我对于程序设计有了较好的初步认识
1	老师你辛苦了谢谢你的雪中送炭
1	老师教的非常仔细，讨论题和习题也很有意义。
1	超级好超级好的平台
1	老师讲的太棒了。
1	老师真的讲的不错，希望难点能多讲一点
1	很有意义，超级棒
1	老师讲解透彻，作为新手可以很好理解
1	深入简出一句句的分析语句课前预览课后福习作业练习等都很好，很适合我这样的编程小白
1	课程的整体设计和实践过程都很满意。
1	简明扼要，通俗易懂。
1	认真学习，短视频形式很好
1	不错，自学效率还可
1	讲的不错的，不是念是在真的讲课
1	学习高级应用让我更了解计算机的重要性，可以更多的了解计算机中的知识。
1	老师说的很棒，说的很容易让人理解
1	补充了平时上课时的漏洞，对知识的总结也更加全面了。
1	语言学到很多，老师真棒
1	很不错的课，值得学习！
1	更加全面，补充了上课时的空缺，并且提供例子，更加鲜明易懂
1	课程讲解清晰，由浅入深，通俗易懂，嵩老师讲的太好了，每个案例都非常经典，期待后续课程。
1	课程的参与形式较好，能激发学生的自主学习能力，并且课程的资源较好
1	根据在学校老师讲的内容和本课程的学习，更加一步理解了数据结构的相关内容和这门课程的用处
1	上课上的很棒
1	很好，使用起来非常方便
1	有趣有效有用，喜欢老师上课方式
1	生动形象，贴合实际，老师总结函数非常到位，容易理解接受
1	可以快速获得信息而不用复制粘贴了
1	老师讲解的不错！
1	学了周课程，感觉非常好。老师讲得清晰易懂，搭配习题巩固知识点。希望提升难度
1	翁恺老师的课讲的生动有趣，每个知识点都拿具体的实例来讲解，讲的也很清楚到位，对我的学习有很大的帮助
1	非常棒，希望我能坚持下去
1	特别棒，课程语速慢，而且最后还会有助教笔记，方便复习和查缺补漏，赞！
1	学到了许多实用的东西
1	太好了，喜欢，推荐
1	通俗易懂，很棒的老师
1	优雅胜于丑陋，简单胜于复杂
1	!课程真的很棒
1	讲解详细，难度适中。
1	太好了，老师讲地很出色
1	老师讲的很好！不愧是北大的老师！
1	在观看视频的过程中，直观地学习了好多以前不太懂，不太理解的知识点。很有用处，很好的视频讲解。
1	挺好的，课程丰富，帮助大
1	老师讲得非常好，例子也很生动，能够让人最快地对生起好奇心。
1	老师讲的挺好的，结合例子来学很有意思
1	老师讲课讲的很好，课程设置合理，笔记记了很多，希望能学好！
1	老师讲解细致又深入，但听起来又很流畅，反复强调计算机思维而非技术细节，是不可多得的好课
1	老师讲解生动清晰，容易理解，课例选择很有针对性，能够帮助学员快速掌握各章节重点知识。
1	好的大学没有围墙,这个时代有条件给足资源,想要学习的人不会因为条件不足而止步不前.
1	朴实无华，通俗易懂
1	基础课程，浅入胜处一步步让我从一个编程小白到现在觉可以编写自己的思维去编写程序，感觉收获很大。赞
1	一直以来的非常喜欢翁恺老师的课程，总是让学生很容易懂，很适合初学者的学习
1	课程十分的丰富多彩，增长了我的学识和见识，我非常喜欢这门课程
1	一直没有系统的学习，借这个机会好好完善和提高自己
1	老师很有耐心
1	课程讲解通俗易懂，通过学习这门课程考了计算机二级证书
1	可以课后学习上课没听懂的
1	有足够实例支撑，深入浅出，适合零基础的初学者学习
1	两位老师讲的都很好，收获很大
1	非常好，超级好
1	知识点串联巧妙，构建完整知识网络
1	课程实战项目多，锻炼实际操作能力，对提升实力帮助巨大
1	课后扩展资料精选，技术视野无限扩展
1	课程干货密集，案例贴近生活，堪称宝藏课程
1	平台界面简洁大方，操作方便，查找课程十分便捷，点赞
1	课程设计紧密贴合实际，学完即用，超越预期
1	平台社群学习氛围浓厚，大牛助阵资源共享，超值
1	老师答疑精准高效，学习效率火箭式提升
1	课程寓教于乐，学习计算机不枯燥
1	授课方式互动性强，充分调动积极性，学习计算机超有意思
1	课程内容由浅入深，案例启发性强，小白逆袭利器
1	课程设置合理，理论与实践相结合，学习收获远超预期，好评
1	这门课让我收获巨大，强烈推荐
1	老师授课方式新颖，课堂气氛超活跃
1	老师答疑一针见血，学习效率翻倍
1	实战项目真实还原，工作经验轻松get
1	老师授课表达清晰，课程循序渐进，很适合自学
1	老师答疑耐心细致，学习障碍全扫清
1	课程设计由易到难，小白逆袭大神不是梦
1	计算机课程干货满满，学习收获多多
1	通俗易懂，贴近生活，课后反馈热情高涨。
1	这门课能培养思维，强烈推荐给大家
1	课程配套资源逆天，自学成才不是梦
1	非常适合新手，课程由易到难、分层次教学，干货超多，必须点赞
1	课程案例全网第一，实战性强，牛
1	内容精简不拖沓，重难点精准突破，效率高
1	课程内容循序渐进，符合学习规律，学习轻松且收获多多
1	课程设计多元化，满足不同学习需求
1	课程内容与时俱进，很有时效性
1	课程由易到难逐步深入，适合不同基础的同学，好评满满
1	课程实战性强，积累项目经验，对未来发展助力无限，力荐
1	课程设计充满巧思，学习体验爽到飞起   老师授课激情四射，课堂氛围嗨到爆
1	学习这门课让我对计算机有新认识，受益匪浅，真心推荐给大家
1	计算机mooc平台互动良好，学习热情高涨
1	宝藏课程，五星好评，互动式教学生动有趣
1	课程内容不断更新，紧跟技术前沿
1	老师教学认真负责，课程效果显著，大力推荐
1	老师教学认真负责，关注每位学生，力荐这门超棒的课程
1	课程注重实操，真正掌握计算机技能，真的物超所值，点赞
1	平台的互动功能丰富，能和大家深度交流，学习更有动力
1	课程内容全网最硬核，技术深度拉满
1	老师讲得生动有趣，课堂气氛活跃，点赞
1	老师语言铿锵有力，例程举重若轻，实力圈粉
1	老师讲得条理清楚，计算机知识轻松搞懂
1	课程实战性强，能积累项目经验，对未来发展很有帮助，力荐
1	课程框架逻辑满分，思维导图超清晰
1	课程内容循序渐进，符合学习规律，学习轻松收获多，点赞
1	平台资源含金量高，更新速度快，业界良心
1	课程寓教于乐，让我对计算机更感兴趣了，好评
1	老师答疑耐心爆表，学习障碍全扫除
1	课程设计充满巧思，学习过程充满乐趣
1	老师语言生动形象，抽象概念秒变具体，绝绝子
1	老师语言精准犀利，复杂问题迎刃而解
1	课程设计面面俱到，细节满分，果断安利
1	平台开放性强，资源时效性高，值得反复刷
1	案例贴近企业需求，技能现学现用，逆袭利器
1	这门计算机课通俗易懂，适合新手入门，学完收获超多，推荐
1	课程案例全网独家，逻辑清晰代码规范，业界标杆
1	分层次教学，由易到难，适合自学
1	平台学习数据可视化，进步轨迹一目了然，成就感爆棚
1	实战项目企业真实需求，学完即用
1	老师讲课生动有趣，还会引入实际案例，学习氛围超轻松
1	配套资源丰富，自学无忧，良心推荐
1	知识点串联神操作，技术体系浑然天成
1	老师教学认真负责，关注每个学生，学习体验感拉满，力荐
1	计算机mooc平台课程资源优质，好评
1	老师授课逻辑清晰，条理分明，复杂知识也能轻松掌握，推荐
1	课程实战性强，积累项目经验，对未来发展助力很大，力荐
1	课程设计巧妙，知识点之间过渡自然，学习起来非常顺畅
1	这门课的案例都很经典，有助于理解知识点，真的是宝藏课程
1	课程难度把控精准，循序渐进，学习起来轻松无压力，五星
1	实战项目挑战性强，技术实力突飞猛进
1	计算机课程条理清晰，干货满满，五颗星
1	老师善解难点，语言生动有趣，学习效率飙升
1	老师感染力强，课堂活跃，根本不想下课
1	课程循序渐进，学习毫无压力感
1	课程寓教于乐，学习计算机轻松又愉快
1	老师教学认真负责，注重学生反馈，这样的课程真的很难得
1	知识点串联巧妙，构建完整技术体系
1	老师授课条理清晰，学习思路更明确
1	老师授课激情满满，案例全网独家，干货吃到饱
1	知识点层层递进，习题精准对标，助力逆袭
1	课程设计充满正能量，学习动力十足
1	课件设计美观大方，理论与实践结合，强烈推荐
1	宝藏计算机课程，内容丰富，实操性强，强烈推荐
1	计算机mooc平台互动性好，体验感超棒
1	老师教学风格幽默风趣，课堂气氛活跃，学习积极性高涨
1	老师答疑秒回，反馈精准高效，学习效率翻倍
1	知识点环环相扣，讲授效率超高，从中获益匪浅，真心推荐给大家
1	平台资源丰富且优质，能满足各种计算机学习需求，点赞
1	课程配套社区活跃，大佬带飞爽歪歪
1	课程互动性强，参与感满满，好评
1	平台社群学习氛围浓厚，互助共享获益匪浅
1	这门课对提升技术很有帮助，必看
1	内容覆盖重难点，习题举一反三，自学无忧
1	老师授课娓娓道来，复杂概念轻松化解
1	课程设计逻辑逆天，知识吸收毫不费力
1	老师答疑不厌其烦，学习路上全程护航
1	老师责任心强，细节面面俱到，学习信心满满
1	课程设计科学合理，理论与实践完美融合，强推
1	课程结合前沿技术，内容新颖，开拓计算机视野，好评满满
1	配套资源更新及时，紧跟技术潮流，自学无忧
1	知识点条分缕析，框架清晰，轻松搞懂
1	宝藏课程，内容新颖，让我眼前一亮
1	这门课的习题很有针对性，有助于加深理解
1	这门课讲解细致入微，复杂原理也能轻松理解，学习体验超棒
1	课程含金量爆表，学完信心满满
1	平台多元化设计，知识条分缕析，适合广泛人群
1	课程内容全网最干，没有一句废话
1	实战项目复杂度Max，简历含金量飙升
1	课后扩展资料丰富，自主学习超方便
1	课程结合实际场景，实用性拉满，学完就能用起来，真好
1	教授级名师授课，学术严谨，听得懂学得会。
1	课程结合实践案例，学习计算机更有乐趣
1	学习这门课让我对计算机有了新认识，真的是受益匪浅，强推
1	案例实操性强，学练结合，效果显著
1	老师授课激情澎湃，案例讲解全网最燃，根本停不下来
1	老师答疑即时高效，反馈精准到位，学习效率飙升
1	学习过程中老师鼓励互动，让我更有积极性，对课程好感倍增
1	老师认真负责，答疑超有耐心，课程质量超高，值得反复学习
1	课程内容干货满满，学完成就感爆棚
1	平台学习数据可视化，进步轨迹清晰可见，动力十足
1	平台的社区氛围好，能和大家互相学习，共同进步，超棒
1	老师授课生动有趣、表达清晰，结合实际案例，学习起来毫无压力，强推
1	宝藏课程，理论实践融合，真的很厉害
1	课程形式多样，寓教于乐，根本停不下来
1	课程配套服务完善，学习无忧超省心
1	课程实战性强，能学到很多实用技能，力荐
1	课程内容层层递进，学习效果肉眼可见
1	课程贴合前沿技术，案例全网独家，牛叉
1	老师讲课生动有趣，结合实际案例，学习氛围轻松愉悦
1	宝藏课程，互动式学习，体验感拉满
1	课程实战项目多，锻炼操作能力，对提升实力帮助极大，好评
1	课后习题启发性强，独立思考能力飙升
1	计算机课程案例精彩有趣，学习兴趣大增
1	配套习题难度分层，自学也能稳步提升，强推
1	计算机mooc平台资源丰富多样，太棒了
1	课程设计合理，理论与实践融合得很好，学习收获远超预期
1	实战项目逼真度高，工作经验提前积累
1	老师授课方式独特，学习体验超好
1	计算机课程生动有趣，学习热情高涨
1	互动性强，参与感满分，课后反馈好评如潮
1	课程难度适中，循序渐进，还注重实践，真的是宝藏课程，五星
1	老师教学方法灵活多变，让学习计算机充满乐趣，大爱这门课
1	平台界面简洁明了，操作方便，查找课程不费吹灰之力
1	老师授课充满能量，学习动力持续满格
1	课程循序渐进，适合新手，强烈推荐
1	例程实战性强，结合理论，稳赚不赔
1	这门课知识点全面，五星好评没商量
1	实战项目含金量爆表，简历秒过筛选
1	课程案例经典实用，学完直接上手
1	课程循序渐进，学习起来有条不紊
1	老师教学负责，课程质量有保障
1	课程注重实操训练，让我真正掌握计算机技能，真的物超所值
1	课程实用性超强，所学能解决实际问题，真的太牛了
1	学习时老师鼓励创新思维，让我对计算机学习更有热情
1	老师语言精准到位，知识点句句精华
1	课程结合前沿技术，内容新颖，开拓了我的计算机视野，好评
1	老师讲解生动，计算机知识不再难懂
1	这门计算机课程太棒了，由浅入深，通俗易懂，真不愧是宝藏课程，五星好评
1	老师授课激情四射，课堂气氛燃到爆
1	知识点讲解透彻，配套资源丰富到哭
1	平台界面简洁直观，操作流畅体验丝滑，学习零阻力
1	平台学习路径智能推荐，个性化提升效率翻倍
1	平台的社区互动活跃，能和大家交流心得，拓宽学习视野，好评
1	学习这门课对计算机有新认识，受益匪浅，真心推荐给大家
1	老师授课激情澎湃，知识点娓娓道来，根本停不下来
1	这门课让我受益匪浅，强烈推荐
1	课程循序渐进，学习起来毫无压力
1	开放式讨论，思维碰撞，令人惊叹
1	互动式课堂，气氛活跃，受益匪浅
1	这门课含金量超高，知识讲解细致入微，必看
1	这门计算机课内容丰富，由浅入深，很适合自学提升，推荐
1	课程由浅入深，适合各种基础同学
1	知识点分层次讲解，逻辑清晰，太棒了
1	课程由浅入深，适合不同基础同学
1	课程配套资源丰富，自学效率翻倍
1	老师答疑秒回，学习路上不孤单
1	课程设计科学系统，知识点环环相扣，醍醐灌顶
1	授课方式互动性强，能充分调动积极性，学习计算机超有趣
1	老师答疑细致入微，反馈即时高效，学习无死角
1	平台学习社群活跃，大牛助阵资源共享，互助共赢
1	学习时老师鼓励创新思维，让我对计算机学习热情更高涨
1	课程寓教于乐，学习收获满满，五星
1	老师善于归纳总结，重难点轻松突破，效率翻倍
1	课程深入浅出，讲解细致，不愧是宝藏课程
1	知识点讲解透彻，配套习题巩固到位
1	课后作业设计精妙，巩固知识效果拔群
1	配套资源更新及时，紧跟技术前沿，自学无忧
1	老师授课风格独特，课堂气氛超活跃
1	案例结合热点技术，讲解透彻易懂，全网独一份
1	老师语言幽默风趣，课堂气氛嗨到爆，学习零压力
1	老师教学认真，课程很有针对性
1	这门课对提升实力超有帮助，力荐力荐
1	课程由浅入深，新手也能轻松跟上
1	课程设计合理，理论实践完美融合，学习收获远超期待
1	这门课讲解细致入微，把复杂原理讲得很透彻，学习体验超棒
1	课程寓教于乐，学习计算机超轻松
1	这门课的案例生动形象，助力理解抽象概念，真的非常不错
1	平台操作简单流畅，学习过程不卡顿，提升学习效率，好评
1	这门课让我受益匪浅，五星好评
1	老师教学认真负责，学习效果显著
1	计算机mooc平台互动良好，学习热情高
1	老师授课激情四射，知识点娓娓道来，感染力强
1	老师授课表达清晰明了，学习思路清晰
1	这门计算机课内容丰富，由浅入深，自学提升的宝藏课程
1	老师讲解通俗易懂，还拓展很多实用知识，收获满满，强推
1	互动环节设计巧妙，参与感强，收获颇丰
1	课程设计贴合实际需求，技能点直接对标高薪，超值
1	计算机课程案例生动形象有趣，点赞
1	课程深入浅出，轻松掌握计算机知识
1	老师讲解生动有趣，计算机知识易懂
1	宝藏课程，能拓宽计算机领域的视野
1	老师亲和力满分，课堂氛围轻松愉快
1	课程内容权威前沿，学界大牛亲自操刀
1	课程案例贴近生活，通俗易懂，五星
1	平台功能强大多元，学习路径自由定制，个性化满分
1	老师经验丰富，答疑一针见血，学习少走弯路
1	学习路径清晰合理，小白也能成大神
1	计算机mooc平台课程丰富多样，点赞
1	平台课程质量高，每一门都很有价值，值得反复学习研究
1	这门课的案例生动形象，有助于理解抽象概念，真的很赞
1	课程结合实际案例，学习收获超多
1	课程实战性强，能积累很多项目经验，对就业帮助很大，大力推荐
1	老师教学风格独特，复杂概念瞬间通透
1	实战项目贴近企业需求，就业力飙升
1	老师授课风格新颖，课堂氛围活跃
1	老师教学认真负责，注重学生反馈，这样的课真的很难得
1	课后扩展阅读精选，知识边界无限拓宽
1	这计算机课很赞，通俗易懂还能动手实操，学完进步明显，强烈推荐
1	实战项目逼真度高，提前积累工作经验
1	学习中老师耐心解答问题，讲解透彻，对课程好感度爆棚
1	这门课对提升能力很有帮助，力荐
1	课程设计以人为本，学习体验极致舒适
1	平台操作简单流畅，学习过程不受干扰，学习计算机更高效
1	课程设计贴合企业需求，技能点直接对标高薪岗位
1	这门课讲解细致，每个知识点都不放过，学起来毫无阻碍，力挺
1	宝藏课程，内容实用，真的很给力
1	这门计算机课通俗易懂，适合新手快速入门，学完收获超多
1	平台社群学习氛围浓厚，资源共享互助共赢，超赞
1	计算机课程干货超多，学习收获满满当当
1	谢谢老师们《设计思维与创新设计》这门课实在太赞了，大学以来唯一让我一口气看完并且做笔记的学科。
1	这门课程的授课方式非常灵活，处处都能感受到设计思维的魅力！
1	内容组织丰富，还有与专家访谈，实例讲解也很多。
1	很棒，给我一种系统，条例话创新创意步骤
1	建议老师专门出一个专栏列出关于设计思维的推荐书目
1	老师博学多识，中外案例信手拈来，且具有典型性，设计思维理论讲解由浅入深、透彻深入。
1	让我对设计有了更深的了解，学会了很多理论知识的同时，又开阔了自己的视野。
1	老师讲的很好，平台也不错
1	老师备课很用心！
1	老师讲课的内容较为易懂，课后习题也和讲课的内容相符合，很好的巩固知识点！很棒的老师呀~很喜欢！
1	课程视频都很棒，很有启发性
1	内容丰富多彩，讲解的轻松而清楚，很好的课程
1	老师讲得十分有条理，通俗易懂，赞一个
1	老师很好，课程很好
1	之前就在做“设计思维”的创新思维课程，这词再具体系统学习此课程，收获满满
1	感觉，为我更加细化了思考方式方法，以前那些模糊不清的观念，都一一被列举出来
1	非常好，好得不得了
1	教学很有钱，思维清晰，案例经典，收获很多
1	非常好的一门课程，理论联系实际，并且非常有趣。感谢课程团队的用心付出！
1	太棒了！视频拍摄效果很好。
1	让我清晰知晓设计思维的历史，学到以人为本的用户需求，采用移情的方式思考，这是我目前学到的
1	带给我更多的思考方法，也是自从大一以来，让我写了整整一个本子的课，让我看到了，好的大学，没有围墙
1	何其有幸，可以听到国家精品课程，老师讲课逻辑清晰，语言亲和！值得多刷几遍～
1	相当干活的课程，概念清晰，方法很好，老师讲得也很精彩。
1	老师讲的非常好，条理清晰，对学习设计思维的理论有极大帮助
1	老师讲得很好很系统，有真的学到一些东西，感谢老师们的辛苦工作，感谢浙江大学。
1	有很大的收获呢
1	收获良多。比较系统和全面的课程，不只是单单设计学科。
1	很好的课程！
1	作为外行听课看视频受益匪浅，尤其是课程中的举例，非常长见识。
1	设计思维与创新课程对我的帮助很大，很喜欢这个课程。
1	好的思维方法
1	这门课使我的思维更加宽阔
1	这门课程不仅丰富了我们上课的内容，还使课余生活得到了补充和丰富。
1	很好，我学到了很多。
1	我很喜欢这门课程！
1	还好还好还好
1	本课程内容充实，干货丰富，讲师风格干练干脆，让我沉浸其中，通过这门课学到了很多，开拓了我的视野。
1	课程扩展了我的知识面，并且通过讨论和测验有效将授课内容进行了巩固。相关视频也将知识进行了拓展。
1	老师讲课方式很好，可惜的是课件无法用等其他软件打开并保存
1	课程内容简洁，若再增加一些设计范例会更好。老师辛苦!
1	期待下一期的更新，小视频很有创意
1	老师真的不错，讲的内容也让我有所思考
1	特别好，最好有一本配套的教材
1	很好值得我学习
1	很不错，很全面
1	每堂课程的时间都控制的很好，每一天学几小节也不会累。而且课前的预习课件也很用心。
1	看出老师每节课都很认真，但希望老师稍微慢些，文字动画时间长些，便于做笔记，划重点
1	很感谢这个平台可以接触到更多的知识。我是已经毕业，在学习设计的路上，需要拓宽眼界，感恩老师的分享。
1	谢谢翁凯老师，希望老师能出一些别的课程，比如这个课程之后的延伸课程。还有的课程（针对有基础的那种。
1	太好了！虽然我学过一点，但是翁老师讲的内容有很多都是我不知道的，给我阔充了很多知识。赞
1	清晰有条理构建知识体系，不是粗暴的填鸭教学。受益匪浅
1	非常好的老师，讲课非常形象生动
1	简单易懂，很棒
1	老师讲的很好
1	老师讲的真棒！
1	老师特别耐心，讲的非常仔细，我觉得很适合自己，有时候不太懂的地方反复看一看就懂了很适合初学者的课程
1	去年的一期学过因为后来去学前端了就放弃后面的面向对象了今年没有再犹豫不决了翁恺老师的视频是真的好
1	翁凯老师，国士之风
1	老师教的很好，希望出一些进阶版，比如讲讲多态之类的，再加一些项目的实现用来进阶就更好了
1	讲得非常详细，特别适合想好好学习编程基础和从开始培养编程好习惯的人学习。
1	是同学推荐，很感谢推荐给我的那个同学，真的让学习麻爪的我感到了学习的乐趣
1	老师从基础出发讲解，细致入微，循循善诱引导。学起来不吃力，真的很棒
1	很不错，老师教的很细
1	老师讲的真的挺好的，吐词清晰，我开两倍速补课都听得很清楚，赞！
1	简单易懂，非常好
1	老师讲的很透彻易懂
1	老师讲的还是很不错的，不过是的基础知识。如果要进一步学习面向对象编程的相关知识，这门课并没有讲诶。
1	我觉得这个老师讲的很不错，因为他有刻意的引导我们去形成编程思维，我很喜欢他。
1	翁恺老师讲的非常深入浅出，配合着平静的话语和详细的解释，顿时感觉豁然开朗！
1	从本次课程中可以学习到很过语言的魅力和逻辑思维，有助于形成思维
1	简单易懂，适合入门的同学学习。
1	翁老师讲的真好，亲切通俗易懂，感谢翁老师，让我毕业年重拾对计算机的热情
1	太棒了讲的太好了
1	老师讲课有耐心，细致。外表友善平和，授课内容丰富。
1	让我受益匪浅
1	好高级的，深入浅出的，颇具耐心的
1	太棒了！谢谢老师！
1	我们大学老师讲的课实在是太差了，特地听学长说这里可以自学特地来看，老师讲的比我们老师好的太多了
1	老师超级棒，讲的简单易懂，还能扩展，比看书有趣多了
1	老师的讲解很有趣，能全身心地投入学习，积极地去克服困难，很有成就感
1	老师的课程非常好，逻辑清晰，内容丰富又注重基础，上课有趣生动。
1	看到翁恺老师就知道一定能学好感谢翁恺老师！
1	翁恺老师讲的是最棒的，学完后来看超开心，让我彻底爱上编程了
1	老师讲的太好了，逻辑很清晰
1	虽然有些地方理解起来比较吃力，但是真的让人有听课的欲望和动力，感谢。
1	讲的很好，通俗易懂，层层递进，小白可以听的明白并且感兴趣，非常喜欢这门课，给翁恺老师点赞。
1	比较喜欢”提出问题，分析问题，找解决方案，执行方案验证可行性，最终解决问“这样的教学方式。赞！
0	老师好紧张啊，声音感觉都在发抖，对课程内容了解度不够啊，
0	课程内容有点单薄
0	开头讲的都是闲话。
0	建议直接看他们的书，书上都有且更为详细
0	久仰老师大名，学生前来学习
0	课件在哪里啊？课件在哪里？
0	感觉还可以啦。
0	制作看着不舒服，尤其是字幕。建议加强视觉体验。
0	感觉这个有点难哦
0	感觉课件制作没有语法那么用心了
0	这个系统问题太大了，我视频都看了两三遍还是显示没看
0	太快了感觉好乱，可能是我太菜了
0	.课件打不开.看过了没有记录
0	老师面无表情不是念就是照着提词器读，实在不敢相信老师还自卖自夸给好评
0	觉得老师会从汉语拼音的发音来发韩语，太中国化了，课程进度太快，有些音重复次数很少，没听清就过去了
0	对着念，和书上一模一样。
0	课程照着念白，作业判断题不严谨，更有超越课程内容的作业，实在头疼
0	有考虑过给哥谭市老师做吗
0	更好发挥积分换几个号
0	学习记录不行
0	有点难，需要较大精力来完成
0	对新手来说，还是太难了
0	为什么完成全部课程了，没有显示课时修满？
0	太差了，太卡了，然后提交的作业明明是对的，却给我评错
0	目标不明确，
0	理论性太多，缺乏实操性的思维引导，泛泛而谈
0	题目对了但是没分，现在题目也刷不出来
0	老是出登不上号，也老是出错，扣星，其他没毛病。
0	没提示就结束了
0	刷完了全部课程，但是却说是个课时
0	还行吧，理论性挺强的
0	。要到截止时间都没有提醒的嘛
0	课程的一切作业提交时间和操作都很令人失望，完全没有提醒之类的。
0	课程之间衔接不恰当
0	感觉越来越难理解,感觉越学越学不进去了!
0	目录的排版太乱了
0	感觉老师实际现场代码编写与测试太少
0	！简直不要太厉害
0	有点浪费我的时间
0	我的实例都没成功，即使直接复制粘贴老师的代码
0	这门课确实是零基础，讲的内容非常简单，内容也非常浅。所以如果之前学过，不建议再来上这门课
0	还是比较难的，因为看过后基本没什么印象。
0	太差劲了哪个网课不比你好用
0	考试太难还要互评
0	我明明完成作业和测试了没有显示什么情况我真的很生气
0	字幕建议改成中英互译的，老师的语气表情过于僵硬，缺乏趣味性。
0	没有人明白，多看看
0	都这么垃圾了，还逼着我说个字怎么敢的呀
0	讲的差，课件和视频对不上，真的无语，老师
0	讲一阶电路的老师讲的有点拉啊光说一些和课件无关的还光返回上一页
0	为什么课时一直不动的啊。刷了三遍课了都。枯了。
0	。太混乱，啥内容都有，不精
0	课程作业过于复杂，对于个人而言有点难做
0	一点意义没有，浪费时间
0	这门课可以自学学点东西，但是千万别选这门课，考核规则有点乱，给分相当低。
0	不太适合初学者
0	或许老师可以稍微注意下课件里的错字啥的，强迫症真的要疯了
0	还好吧，还是要多多复习
0	学会了数据结构
0	感觉重点不够突出！实例较少！
0	垃圾东西，还问我如何
0	第五章的那个老师讲的听不懂
0	加油吧~还有许多改进空间
0	录制屏幕老是切来切去的，集中不了精神思考
0	还是有很多不懂得地方
0	讲的有些模糊呀，感觉有点儿空
0	无意义之无意义
0	考试不提醒我
0	啊！我忘了申请证书啦！测验和课程可以说是严重不符吧华科的学生好难
0	为什么看过一遍的不能回看呢
0	明明看完了，还算我没看完
0	为什么看过后的视频不能重新再开一遍呢？
0	讲得太随便了，只是在读，定理也没有讲清楚
0	学完了不给证书？
0	看不懂听不懂
0	选做题有点难度啊
0	传说中的老师，实在不敢相信刘教授还自卖自夸给好评，用六安话讲真是够煽精的
0	课程太乱了，而且老师们的内经选读到底是哪个版本？怎么好多对不上
0	像机器人讲课，念
0	讲课速度太慢另外可以着重讲一下生酮饮食吗
0	我觉得零基础的同学可以尝试学习别的老师，老师在方法的构造和调用我觉得讲的并不是很清楚
0	不适合基础，已放弃
0	还好吧，效率不高。
0	我不明白为什么会有软件考试倒计时一直在进行但是题目却加载不出来的真是太无语了
0	例子太少，希望可以更加具体化
0	为什么看完没有记录呀
0	对辨证治疗的行医思路还要好好深入学。
0	我感觉太快了，完全跟不上
0	垃圾电子证书要钱？想钱想疯了？
0	还好吧，大概是可以更好
0	你就不能做点人能听懂的课程出来吗？是不是觉得自己很幽默
0	《高等代数》还会有吗？只有《高等代数》那就和《线性代数》没区别了
0	看不出哪里学了哪里没学
0	没有学习群等通知作业的布置或是打卡上课
0	答复回复的话
0	为什么每次都打不开？每次都是正在加载，怎么都加载不出来
0	无聊无趣无语
0	太难了，我好多没完成
0	理论性多，实战没多少
0	理论太强，缺少实践，应该多举些实例来支撑理论
0	学习进度条更新速度不够快
0	讲得十分好星分期付款
0	不就是念课本？
0	听不懂什么意思
0	如果能把课件进行一下分享就更好了。
0	讲者节奏太慢，内容水
0	讲的极差，像个机器人在读课文，普通话差，听着难受
0	感觉对基础要求太高了吧
0	还好吧，有时间有效率
0	感觉好多都没有讲清楚就直接是结论了，有些公式也没有推导。
0	听起来真费劲，嵩天老师真不给力，失望失望~
0	垃圾时间太短视频太多
0	理论部分讲的比较全，就是案例太少了，没有实务操作介绍。
0	作业和练习答案不公布。编程提升主要就是看自己代码和老师代码的差别啊！
0	一般般，勉强能看
0	垃圾，视频、讨论、课后习题都做完了，结果还是一直卡在/节
0	系统反应慢，进程不同步
0	老是记录不上进度
0	根本不知道学到哪了，不哪个课时没学知道
0	声音听不清哦
0	都第周了，才更到第周的课程？
0	好家伙这讲得真的差不知道为啥有这么多刷分的难道随便拿个稿子念也能当名校老师？
0	都是理论的东西，听了也不会做题。
0	小白还需要多努力
0	最烦念的老师。
0	学会一点但不多
0	不要关闭测试题就好了
0	什么都弄不明白，什么都整不明白，最后发通知，搞得真心恶心
0	没有消息推送，我漏了好多作业
0	垃圾，真垃圾
0	太快了，没有详细分析动作，应该专门制作一个动作的视频
0	跟读课本没有什么区别啊
0	念。属实不行
0	巴拉巴拉巴拉
0	没有字幕，学习效果和体验不好，残障人士也无法享受这种数字资源
0	线上太麻烦了
0	只是照着念，而且好多还没念到，内容跳跃性太大，例题太少，讲的不好，个人观点，不适合初学者。
0	程序不是很好用啊
0	做的还可以吧
0	我觉得课程没章节的是一个最大的遗憾，毕竟听课很多时候不全面。
0	为什么还没有成绩，究竟在拖什么啊？都等了这么长时间了
0	可惜内容少，和上课没法比
0	太难了，讲的不够通俗易懂，让学生云里雾里听不懂。
0	讨论区无法完成
